t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
25,0,0,0.340695333,3.6292,46.20474,46.30547,46.33837,8.34,1.67,10,10,10
26,0,0,0.340695333,3.6292,46.16428,46.26817,46.2277,8.34,1.67,10,10,10
27,0,0,0.340695333,3.6292,46.15462,46.19853,46.53769,8.34,1.67,10,10,10
28,0,0,0.340695333,3.6292,46.10361,46.3698,46.55834,8.34,1.67,10,10,10
29,0,0,0.340695333,3.6292,46.17105,46.29745,46.5277,8.34,1.67,10,10,10
30,0,0,0.3775991,3.42606,46.02421,46.35846,46.46585,8.34,1.67,10,10,10
31,0,0,0.3775991,3.42606,45.90514,46.34768,46.2759,8.34,1.67,10,10,10
32,0,0,0.340695333,3.6292,45.7701,46.26015,46.22082,8.34,1.67,10,10,10
33,0,0,0.3775991,3.42606,45.889,46.19514,46.1013,8.34,1.67,10,10,10
34,0,0,0.340695333,3.6292,45.72941,45.9688,46.14909,8.34,1.67,10,10,10
35,0,0,0.30378975,3.83235,45.37061,45.71056,45.78381,8.34,1.67,10,10,10
36,0,0,0.340695333,3.6292,45.55464,45.32361,45.91812,8.34,1.67,10,10,10
37,0,0,0.340695333,3.6292,45.86253,45.32169,46.12144,8.34,1.67,10,10,10
38,0,0,0.30378975,3.83235,45.76902,45.69487,46.18832,8.34,1.67,10,10,10
39,0,0,0.340695333,3.6292,45.94476,45.47564,46.29796,8.34,1.67,10,10,10
40,0,0,0.340695333,3.6292,45.98601,45.79905,46.13956,8.34,1.67,10,10,10
41,0,0,0.340695333,3.6292,46.10638,45.61999,46.05852,8.34,1.67,10,10,10
42,0,0,0.340695333,3.6292,46.06569,46.18724,46.1004,8.34,1.67,10,10,10
43,0,0,0.340695333,3.6292,45.9513,46.18673,46.08866,8.34,1.67,10,10,10
44,0,0,0.340695333,3.6292,45.96823,45.91067,46.14006,8.34,1.67,10,10,10
45,0,0,0.30378975,3.83235,45.83708,46.22906,46.06761,8.34,1.67,10,10,10
46,0,0,0.340695333,3.6292,45.84589,46.27539,46.29452,8.34,1.67,10,10,10
47,0,0,0.30378975,3.83235,45.86806,46.52691,46.10265,8.34,1.67,10,10,10
48,0,0,0.30378975,3.83235,46.02201,46.07381,46.21309,8.34,1.67,10,10,10
49,0,0,0.30378975,3.83235,45.94882,46.5549,46.26315,8.34,1.67,10,10,10
50,0,0,0.340695333,3.6292,46.10468,46.62843,46.16213,8.34,1.67,10,10,10
51,0,0,0.30378975,3.83235,46.22799,46.36596,46.20626,8.34,1.67,10,10,10
52,0,0,0.340695333,3.6292,46.03036,46.27821,46.1711,8.34,1.67,10,10,10
53,0,0,0.340695333,3.6292,45.9833,46.58311,46.0886,8.34,1.67,10,10,10
54,0,0,0.340695333,3.6292,46.06817,46.50112,46.12494,8.34,1.67,10,10,10
55,0,0,0.30378975,3.83235,46.06575,46.04385,46.06422,8.34,1.67,10,10,10
56,0,0,0.340695333,3.6292,45.92822,46.47008,46.26489,8.34,1.67,10,10,10
57,0,0,0.3775991,3.42606,45.93256,45.803,46.28673,8.34,1.67,10,10,10
58,0,0,0.340695333,3.6292,45.99436,45.90931,46.2176,8.34,1.67,10,10,10
59,0,0,0.340695333,3.6292,46.07759,46.45287,46.15147,8.34,1.67,10,10,10
60,0,0,0.340695333,3.6292,46.1268,46.3202,46.19097,8.34,1.67,10,10,10
