t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
47,0,0,0.272143417,4.00655,35.42384,39.54305,42.77768,8.34,1.67,20,20,10
48,0,0,0.3207665,3.7389,35.29004,38.8938,42.9266,8.34,1.67,20,20,10
49,0,0,0.3207665,3.7389,34.63882,39.50546,42.97406,8.34,1.67,20,20,10
50,0,0,0.272143417,4.00655,34.09301,40.07475,42.85634,8.34,1.67,20,20,10
51,0,0,0.3207665,3.7389,32.60963,40.24438,42.74173,8.34,1.67,20,20,10
52,0,0,0.3207665,3.7389,35.20839,38.41497,42.97886,8.34,1.67,20,20,10
53,0,0,0.272143417,4.00655,34.42009,38.67072,42.73473,8.34,1.67,20,20,10
54,0,0,0.3207665,3.7389,33.32784,37.77215,42.50409,8.34,1.67,20,20,10
55,0,0,0.223520333,4.2742,34.74908,39.84327,42.47678,8.34,1.67,20,20,10
56,0,0,0.223520333,4.2742,34.26513,39.0377,42.44106,8.34,1.67,20,20,10
57,0,0,0.272143417,4.00655,34.97781,38.70774,42.4625,8.34,1.67,20,20,10
58,0,0,0.223520333,4.2742,34.1939,37.3159,42.22644,8.34,1.67,20,20,10
59,0,0,0.223520333,4.2742,34.46473,37.93693,42.09287,8.34,1.67,20,20,10
60,0,0,0.272143417,4.00655,34.24633,37.92920,41.81376,8.34,1.67,20,20,10
