t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
46,0,0,0.400323783,3.30097,45.55819,46.09069,47.25003,8.34,1.67,10,10,0
47,0,0,0.400323783,3.30097,44.92683,46.10909,47.21069,8.34,1.67,10,10,0
48,0,0,0.400323783,3.30097,45.89289,46.06202,47.25352,8.34,1.67,10,10,0
49,0,0,0.400323783,3.30097,45.62021,46.05158,47.21171,8.34,1.67,10,10,0
50,0,0,0.400323783,3.30097,46.06067,46.02099,47.22717,8.34,1.67,10,10,0
51,0,0,0.435598,3.1068,45.96253,46.06405,47.20697,8.34,1.67,10,10,0
52,0,0,0.435598,3.1068,45.98273,46.06067,47.18259,8.34,1.67,10,10,0
53,0,0,0.435598,3.1068,45.74228,46.07884,47.1932,8.34,1.67,10,10,0
54,0,0,0.435598,3.1068,45.13563,46.07088,47.19997,8.34,1.67,10,10,0
55,0,0,0.435598,3.1068,45.89481,46.06055,47.19106,8.34,1.67,10,10,0
56,0,0,0.435598,3.1068,45.92269,46.08933,47.16335,8.34,1.67,10,10,0
57,0,0,0.435598,3.1068,46.13137,46.03674,47.17379,8.34,1.67,10,10,0
58,0,0,0.435598,3.1068,46.12285,46.00181,47.1419,8.34,1.67,10,10,0
59,0,0,0.400323783,3.30097,45.71051,46.01456,47.13417,8.34,1.67,10,10,0
60,0,0,0.435598,3.1068,45.06836,46.01648,47.16442,8.34,1.67,10,10,0
