t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
32,0,0,0.329773533,3.68932,45.20583,45.89668,46.33882,8.34,1.67,20,10,0
33,0,0,0.36504775,3.49515,42.48394,45.93172,46.30851,8.34,1.67,20,10,0
34,0,0,0.329773533,3.68932,44.68621,45.87433,46.33622,8.34,1.67,20,10,0
35,0,0,0.329773533,3.68932,45.31599,45.914,46.34977,8.34,1.67,20,10,0
36,0,0,0.329773533,3.68932,43.50525,45.87817,46.36771,8.34,1.67,20,10,0
37,0,0,0.2944975,3.8835,42.24919,45.8723,46.3316,8.34,1.67,20,10,0
38,0,0,0.2944975,3.8835,41.87854,45.92562,46.29418,8.34,1.67,20,10,0
39,0,0,0.2944975,3.8835,42.4954,45.85102,46.22827,8.34,1.67,20,10,0
40,0,0,0.2944975,3.8835,44.44801,45.86124,46.22697,8.34,1.67,20,10,0
41,0,0,0.2944975,3.8835,43.43618,45.81993,46.26365,8.34,1.67,20,10,0
42,0,0,0.2944975,3.8835,41.96838,45.82777,46.21856,8.34,1.67,20,10,0
43,0,0,0.2944975,3.8835,42.22289,45.76688,46.22596,8.34,1.67,20,10,0
44,0,0,0.2944975,3.8835,41.43781,45.80164,46.25993,8.34,1.67,20,10,0
45,0,0,0.2944975,3.8835,40.4639,45.84769,46.2588,8.34,1.67,20,10,0
46,0,0,0.2944975,3.8835,42.05591,45.81096,46.19226,8.34,1.67,20,10,0
47,0,0,0.329773533,3.68932,41.37455,45.746,46.15869,8.34,1.67,20,10,0
48,0,0,0.2944975,3.8835,42.85747,45.76694,46.18809,8.34,1.67,20,10,0
49,0,0,0.329773533,3.68932,41.97245,45.65102,46.16111,8.34,1.67,20,10,0
50,0,0,0.329773533,3.68932,41.09882,45.66795,46.14571,8.34,1.67,20,10,0
51,0,0,0.329773533,3.68932,42.23395,45.68376,46.06862,8.34,1.67,20,10,0
52,0,0,0.2944975,3.8835,43.09025,45.64239,46.0513,8.34,1.67,20,10,0
53,0,0,0.329773533,3.68932,41.59452,45.6574,46.1184,8.34,1.67,20,10,0
54,0,0,0.329773533,3.68932,43.25989,45.69498,46.15796,8.34,1.67,20,10,0
55,0,0,0.2944975,3.8835,41.53307,45.71112,46.15897,8.34,1.67,20,10,0
56,0,0,0.2944975,3.8835,42.42181,45.6925,46.17827,8.34,1.67,20,10,0
57,0,0,0.329773533,3.68932,39.64022,45.70288,46.19024,8.34,1.67,20,10,0
58,0,0,0.329773533,3.68932,40.921,45.6982,46.19108,8.34,1.67,20,10,0
59,0,0,0.329773533,3.68932,41.65513,45.75272,46.21066,8.34,1.67,20,10,0
60,0,0,0.329773533,3.68932,39.00948,45.74041,46.26817,8.34,1.67,20,10,0
