t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
22,0,0,0.329773533,3.68932,39.07584,45.20956,45.86755,8.34,1.67,20,20,0
23,0,0,0.329773533,3.68932,41.37596,45.33263,45.90689,8.34,1.67,20,20,0
24,0,0,0.36504775,3.49515,38.44662,45.34048,45.79115,8.34,1.67,20,20,0
25,0,0,0.329773533,3.68932,38.87178,45.2757,45.85621,8.34,1.67,20,20,0
26,0,0,0.329773533,3.68932,38.77495,45.37874,45.84492,8.34,1.67,20,20,0
27,0,0,0.36504775,3.49515,38.87404,45.3578,45.8425,8.34,1.67,20,20,0
28,0,0,0.36504775,3.49515,39.68949,45.40047,45.87224,8.34,1.67,20,20,0
29,0,0,0.329773533,3.68932,40.71,45.34404,45.8951,8.34,1.67,20,20,0
30,0,0,0.329773533,3.68932,38.92455,45.41677,45.95847,8.34,1.67,20,20,0
31,0,0,0.329773533,3.68932,40.33428,45.40572,45.94673,8.34,1.67,20,20,0
32,0,0,0.2944975,3.8835,40.44201,45.42022,45.97624,8.34,1.67,20,20,0
33,0,0,0.2944975,3.8835,40.36898,45.40408,45.907,8.34,1.67,20,20,0
34,0,0,0.2944975,3.8835,38.55757,45.34003,45.82151,8.34,1.67,20,20,0
35,0,0,0.259223283,4.07767,37.52374,45.22948,45.87382,8.34,1.67,20,20,0
36,0,0,0.2944975,3.8835,37.76831,45.32265,45.87783,8.34,1.67,20,20,0
37,0,0,0.2944975,3.8835,38.68838,45.27564,45.76547,8.34,1.67,20,20,0
38,0,0,0.259223283,4.07767,39.00587,45.31125,45.74041,8.34,1.67,20,20,0
39,0,0,0.259223283,4.07767,36.797,45.33636,45.76575,8.34,1.67,20,20,0
40,0,0,0.259223283,4.07767,38.15437,45.3385,45.74826,8.34,1.67,20,20,0
41,0,0,0.2944975,3.8835,39.71115,45.23349,45.6929,8.34,1.67,20,20,0
42,0,0,0.2944975,3.8835,39.43864,45.32835,45.66558,8.34,1.67,20,20,0
43,0,0,0.2944975,3.8835,38.92145,45.23207,45.65238,8.34,1.67,20,20,0
44,0,0,0.2944975,3.8835,38.94881,45.40797,45.61293,8.34,1.67,20,20,0
45,0,0,0.2944975,3.8835,39.06067,45.11616,45.67721,8.34,1.67,20,20,0
46,0,0,0.2944975,3.8835,38.47033,45.27135,45.66344,8.34,1.67,20,20,0
47,0,0,0.2944975,3.8835,38.34274,45.23298,45.73031,8.34,1.67,20,20,0
48,0,0,0.329773533,3.68932,38.94628,45.30132,45.77687,8.34,1.67,20,20,0
49,0,0,0.2944975,3.8835,38.31469,45.23721,45.69995,8.34,1.67,20,20,0
50,0,0,0.2944975,3.8835,37.61832,45.23958,45.65565,8.34,1.67,20,20,0
51,0,0,0.2944975,3.8835,35.60606,45.26147,45.689,8.34,1.67,20,20,0
52,0,0,0.329773533,3.68932,37.74303,45.25623,45.70723,8.34,1.67,20,20,0
53,0,0,0.2944975,3.8835,38.84137,45.34257,45.68613,8.34,1.67,20,20,0
54,0,0,0.329773533,3.68932,38.92263,45.20893,45.69527,8.34,1.67,20,20,0
55,0,0,0.2944975,3.8835,36.6009,45.15696,45.69944,8.34,1.67,20,20,0
56,0,0,0.2944975,3.8835,38.7127,45.20702,45.64685,8.34,1.67,20,20,0
57,0,0,0.2944975,3.8835,38.57281,45.15916,45.71609,8.34,1.67,20,20,0
58,0,0,0.2944975,3.8835,37.68299,45.21148,45.73855,8.34,1.67,20,20,0
59,0,0,0.2944975,3.8835,40.14811,45.22496,45.64888,8.34,1.67,20,20,0
60,0,0,0.2944975,3.8835,37.21138,45.23388,45.81897,8.34,1.67,20,20,0
