t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
22,0,0,0.61275025,2.13165,50.10386,49.12837,50.5732,8.34,1.67,10,0,0
23,0,0,0.61275025,2.13165,50.01649,49.12645,50.56868,8.34,1.67,10,0,0
24,0,0,0.582920583,2.29585,50.02959,49.06968,50.5324,8.34,1.67,10,0,0
25,0,0,0.582920583,2.29585,49.82491,48.63927,50.50351,8.34,1.67,10,0,0
26,0,0,0.582920583,2.29585,49.79421,48.5009,50.47896,8.34,1.67,10,0,0
27,0,0,0.582920583,2.29585,49.82017,48.83385,50.47715,8.34,1.67,10,0,0
28,0,0,0.582920583,2.29585,49.86103,48.69525,50.65672,8.34,1.67,10,0,0
29,0,0,0.553090917,2.46005,49.86176,49.25415,50.63511,8.34,1.67,10,0,0
30,0,0,0.553090917,2.46005,49.99663,49.26386,50.67692,8.34,1.67,10,0,0
31,0,0,0.582920583,2.29585,49.85313,49.24727,50.67139,8.34,1.67,10,0,0
32,0,0,0.582920583,2.29585,49.83236,49.1238,50.64893,8.34,1.67,10,0,0
33,0,0,0.61275025,2.13165,49.83597,49.194,50.61716,8.34,1.67,10,0,0
34,0,0,0.642581733,1.96744,49.94895,49.12233,50.59972,8.34,1.67,10,0,0
35,0,0,0.642581733,1.96744,49.75691,49.12323,50.59002,8.34,1.67,10,0,0
36,0,0,0.61275025,2.13165,49.7162,49.2156,50.6920,8.34,1.67,12,2,2
37,0,0,0.61275025,2.13165,49.40116,48.8198,51.72317,8.34,1.67,12,2,2
38,0,0,0.553090917,2.46005,49.30032,48.65519,51.65511,8.34,1.67,12,2,2
39,0,0,0.582920583,2.29585,49.28999,48.65682,51.5089,8.34,1.67,12,2,2
40,0,0,0.582920583,2.29585,49.5305,48.84835,51.60297,8.34,1.67,12,2,2
41,0,0,0.61275025,2.13165,49.23023,48.95321,51.70421,8.34,1.67,12,2,2
42,0,0,0.582920583,2.29585,49.28237,48.85129,51.70805,8.34,1.67,14,4,4
43,0,0,0.553090917,2.46005,48.33815,48.2241,51.72075,8.34,1.67,14,4,4
44,0,0,0.493429767,2.78846,48.97578,48.33375,51.33712,8.34,1.67,14,4,4
45,0,0,0.463598283,2.95267,49.05455,48.10317,51.05524,8.34,1.67,14,4,4
46,0,0,0.493429767,2.78846,47.49974,47.76328,51.34779,8.34,1.67,14,4,4
47,0,0,0.493429767,2.78846,47.91288,48.16891,51.3905,8.34,1.67,14,4,4
48,0,0,0.433768617,3.11687,47.83353,48.14368,51.28227,8.34,1.67,16,6,5.01
49,0,0,0.40393895,3.28107,47.59979,47.91209,51.20462,8.34,1.67,16,6,5.01
50,0,0,0.374107467,3.44528,45.37936,47.30838,50.87234,8.34,1.67,16,6,5.01
51,0,0,0.374107467,3.44528,48.01677,46.91928,50.73652,8.34,1.67,16,6,3.45
52,0,0,0.3442778,3.60948,46.57251,47.34433,50.73871,8.34,1.67,16,6,3.45
53,0,0,0.3442778,3.60948,47.12819,47.54951,50.60136,8.34,1.67,16,6,3.45
54,0,0,0.314448133,3.77368,46.97605,47.84381,50.71767,8.34,1.67,18,8,5.4
55,0,0,0.28461665,3.93789,45.05544,46.86398,50.34939,8.34,1.67,18,8,5.4
56,0,0,0.28461665,3.93789,46.03911,46.12878,50.53991,8.34,1.67,18,8,5.4
57,0,0,0.314448133,3.77368,48.06022,46.87938,50.61219,8.34,1.67,18,8,4.82
58,0,0,0.28461665,3.93789,48.22619,47.02351,50.70587,8.34,1.67,18,8,4.82
59,0,0,0.28461665,3.93789,48.23449,46.97475,50.68601,8.34,1.67,18,8,4.82
60,0,0,0.28461665,3.93789,47.66209,47.56447,50.54735,8.34,1.67,20,10,6.36
61,0,0,0.28461665,3.93789,47.69364,47.00669,50.29132,8.34,1.67,20,10,6.36
62,0,0,0.28461665,3.93789,46.29604,46.41912,49.45398,8.34,1.67,20,10,6.36
63,0,0,0.28461665,3.93789,45.97094,46.082,49.62774,8.34,1.67,20,10,6.03
64,0,0,0.254786983,4.10209,47.11843,43.80655,48.84361,8.34,1.67,20,10,6.03
65,0,0,0.254786983,4.10209,49.26465,46.85624,50.29815,8.34,1.67,20,10,6.03
66,0,0,0.224957317,4.26629,49.51228,47.06228,49.42605,8.34,1.67,22,12,8.36
67,0,0,0.224957317,4.26629,48.39001,44.9542,49.20743,8.34,1.67,22,12,8.36
68,0,0,0.224957317,4.26629,48.06446,44.36883,48.21767,8.34,1.67,22,12,8.36
