t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
22,0,0,0.25497955,4.10103,36.15323,39.53244,39.5062,8.34,1.67,30,20,10
23,0,0,0.215552433,4.31806,34.92352,40.37243,39.32189,8.34,1.67,30,20,10
24,0,0,0.215552433,4.31806,34.92814,38.90784,39.12054,8.34,1.67,30,20,10
25,0,0,0.25497955,4.10103,34.70732,39.66883,38.75785,8.34,1.67,30,20,10
26,0,0,0.25497955,4.10103,34.43352,39.24232,38.75842,8.34,1.67,30,20,10
27,0,0,0.215552433,4.31806,36.51084,39.49102,38.45842,8.34,1.67,30,20,10
28,0,0,0.25497955,4.10103,34.40287,38.78262,38.27439,8.34,1.67,30,20,10
29,0,0,0.25497955,4.10103,34.39215,39.90173,38.27219,8.34,1.67,30,20,10
30,0,0,0.176127133,4.53508,35.34834,38.53573,38.2512,8.34,1.67,30,20,10
31,0,0,0.25497955,4.10103,34.80569,39.2268,38.05234,8.34,1.67,30,20,10
32,0,0,0.215552433,4.31806,33.5994,38.01125,37.91103,8.34,1.67,30,20,10
33,0,0,0.215552433,4.31806,32.48475,38.89814,38.13631,8.34,1.67,30,20,10
34,0,0,0.215552433,4.31806,34.60073,39.24683,37.39479,8.34,1.67,30,20,10
35,0,0,0.25497955,4.10103,32.37059,38.60971,37.5686,8.34,1.67,30,20,10
36,0,0,0.25497955,4.10103,33.14145,38.62467,37.79461,8.34,1.67,30,20,10
37,0,0,0.25497955,4.10103,34.12416,39.59214,37.87232,8.34,1.67,30,20,10
38,0,0,0.215552433,4.31806,34.64271,40.23248,38.45374,8.34,1.67,30,20,10
39,0,0,0.215552433,4.31806,34.84383,38.89312,38.85215,8.34,1.67,30,20,10
40,0,0,0.215552433,4.31806,35.89189,39.20078,38.8833,8.34,1.67,30,20,10
41,0,0,0.215552433,4.31806,34.90551,39.37826,38.74453,8.34,1.67,30,20,10
42,0,0,0.215552433,4.31806,36.49137,40.06718,38.42772,8.34,1.67,30,20,10
43,0,0,0.215552433,4.31806,36.28392,39.71494,38.71812,8.34,1.67,30,20,10
44,0,0,0.215552433,4.31806,35.4195,38.95655,36.83459,8.34,1.67,30,20,10
45,0,0,0.215552433,4.31806,33.88833,39.23944,36.96867,8.34,1.67,30,20,10
46,0,0,0.215552433,4.31806,34.50045,39.94196,36.70513,8.34,1.67,30,20,10
47,0,0,0.215552433,4.31806,32.81668,40.42581,37.40506,8.34,1.67,30,20,10
48,0,0,0.176127133,4.53508,35.03582,39.38266,36.21683,8.34,1.67,30,20,10
49,0,0,0.176127133,4.53508,34.79519,39.06162,35.91153,8.34,1.67,30,20,10
50,0,0,0.215552433,4.31806,33.14382,39.58413,36.27529,8.34,1.67,30,20,10
51,0,0,0.176127133,4.53508,34.1745,39.04351,37.56132,8.34,1.67,30,20,10
52,0,0,0.176127133,4.53508,34.44695,38.48506,37.43271,8.34,1.67,30,20,10
53,0,0,0.136700017,4.75211,35.41278,39.43328,37.04926,8.34,1.67,30,20,10
54,0,0,0.176127133,4.53508,32.88079,37.27013,37.72577,8.34,1.67,30,20,10
55,0,0,0.176127133,4.53508,33.077,37.22036,36.97776,8.34,1.67,30,20,10
56,0,0,0.176127133,4.53508,31.40453,37.25495,37.13876,8.34,1.67,30,20,10
57,0,0,0.176127133,4.53508,34.52234,38.30329,37.00033,8.34,1.67,30,20,10
58,0,0,0.176127133,4.53508,35.36572,38.76107,37.38982,8.34,1.67,30,20,10
59,0,0,0.176127133,4.53508,33.97794,38.9741,37.04424,8.34,1.67,30,20,10
60,0,0,0.176127133,4.53508,33.72879,39.06445,37.35783,8.34,1.67,30,20,10
