t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
46,0,0,0.3472729,4.96914,35.59269,38.48641,38.33376,8.34,1.67,15,15,15
47,0,0,0.3472729,4.96914,36.20164,38.7728,38.15781,8.34,1.67,15,15,15
48,0,0,0.3472729,4.96914,36.31141,39.98225,38.27152,8.34,1.67,15,15,15
49,0,0,0.3472729,4.96914,36.39888,38.70858,38.92653,8.34,1.67,15,15,15
50,0,0,0.386700017,4.75211,36.44538,37.58886,38.42823,8.34,1.67,15,15,15
51,0,0,0.3472729,4.96914,36.43471,38.46491,39.02082,8.34,1.67,15,15,15
52,0,0,0.386700017,4.75211,36.32416,38.74955,39.39322,8.34,1.67,15,15,15
53,0,0,0.386700017,4.75211,36.16954,37.92485,38.05177,8.34,1.67,15,15,15
54,0,0,0.3472729,4.96914,35.1396,37.85093,37.53959,8.34,1.67,15,15,15
55,0,0,0.386700017,4.75211,35.05737,37.59981,38.73595,8.34,1.67,15,15,15
56,0,0,0.3472729,4.96914,34.44283,38.45001,38.49064,8.34,1.67,15,15,15
57,0,0,0.3472729,4.96914,34.543,38.06938,37.18277,8.34,1.67,15,15,15
58,0,0,0.3472729,4.96914,35.6454,38.61457,38.45639,8.34,1.67,15,15,15
59,0,0,0.3472729,4.96914,34.95325,36.9922,38.33878,8.34,1.67,15,15,15
60,0,0,0.3472729,4.96914,35.76791,38.95813,37.9042,8.34,1.67,15,15,15
