t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
43,0,0,0.2299804,4.23864,39.06309,43.54013,43.4934,8.34,1.67,20,20,10
44,0,0,0.2299804,4.23864,38.07592,42.93692,43.33285,8.34,1.67,20,20,10
45,0,0,0.193074817,4.44179,38.67461,42.9086,43.59283,8.34,1.67,20,20,10
46,0,0,0.2299804,4.23864,39.30704,42.02572,43.32822,8.34,1.67,20,20,10
47,0,0,0.2299804,4.23864,35.21758,42.65448,43.07936,8.34,1.67,20,20,10
48,0,0,0.2299804,4.23864,37.97593,41.45096,43.19657,8.34,1.67,20,20,10
49,0,0,0.266884167,4.0355,35.29275,42.12526,42.95651,8.34,1.67,20,20,10
50,0,0,0.266884167,4.0355,35.68862,42.76249,43.22733,8.34,1.67,20,20,10
51,0,0,0.266884167,4.0355,36.94661,42.10664,43.17343,8.34,1.67,20,20,10
52,0,0,0.2299804,4.23864,38.48754,41.99129,43.37958,8.34,1.67,20,20,10
53,0,0,0.266884167,4.0355,35.97727,42.74274,42.94104,8.34,1.67,20,20,10
54,0,0,0.266884167,4.0355,37.98479,41.97442,42.88162,8.34,1.67,20,20,10
55,0,0,0.266884167,4.0355,38.10736,41.89745,42.80177,8.34,1.67,20,20,10
56,0,0,0.266884167,4.0355,38.13647,41.98193,42.79161,8.34,1.67,20,20,10
57,0,0,0.266884167,4.0355,36.76162,41.89288,42.74788,8.34,1.67,20,20,10
58,0,0,0.2299804,4.23864,36.915,42.17611,42.80826,8.34,1.67,20,20,10
59,0,0,0.266884167,4.0355,36.68228,41.39278,42.09045,8.34,1.67,20,20,10
60,0,0,0.266884167,4.0355,36.81664,42.37808,43.04104,8.34,1.67,20,20,10
