t,R_top,R_bot,c_bot_3,c_top_3,kappa_bot_1,kappa_bot_2,kappa_bot_3,Qd_bot,Qd_top,Vd_1,Vd_2,Vd_3
24,0,0,0.386700017,4.75211,42.62029,43.31739,40.86485,8.34,1.67,30,20,10
25,0,0,0.386700017,4.75211,40.63664,42.60285,40.84217,8.34,1.67,30,20,10
26,0,0,0.386700017,4.75211,40.82879,42.98969,40.95616,8.34,1.67,30,20,10
27,0,0,0.386700017,4.75211,40.99448,43.44459,41.41642,8.34,1.67,30,20,10
28,0,0,0.386700017,4.75211,41.79378,43.86156,41.64931,8.34,1.67,30,20,10
29,0,0,0.3472729,4.96914,41.3601,43.5864,41.47359,8.34,1.67,30,20,10
30,0,0,0.386700017,4.75211,41.19543,43.8961,41.48126,8.34,1.67,30,20,10
31,0,0,0.386700017,4.75211,41.3763,43.61868,41.26761,8.34,1.67,30,20,10
32,0,0,0.3472729,4.96914,41.13308,44.36798,41.6571,8.34,1.67,30,20,10
33,0,0,0.386700017,4.75211,41.28268,43.41767,41.78616,8.34,1.67,30,20,10
34,0,0,0.386700017,4.75211,41.41134,44.08176,41.05825,8.34,1.67,30,20,10
35,0,0,0.386700017,4.75211,40.07508,43.3684,41.07659,8.34,1.67,30,20,10
36,0,0,0.3078476,5.18616,40.89154,43.29092,41.59102,8.34,1.67,30,20,10
37,0,0,0.3472729,4.96914,41.06028,43.89396,41.89841,8.34,1.67,30,20,10
38,0,0,0.3472729,4.96914,44.00151,44.24226,41.77392,8.34,1.67,30,20,10
39,0,0,0.3472729,4.96914,43.49391,44.73237,42.10845,8.34,1.67,30,20,10
40,0,0,0.386700017,4.75211,44.82684,44.62707,42.33468,8.34,1.67,30,20,10
41,0,0,0.3472729,4.96914,44.07166,44.12984,42.13751,8.34,1.67,30,20,10
42,0,0,0.3472729,4.96914,44.84726,45.09331,42.84409,8.34,1.67,30,20,10
43,0,0,0.3472729,4.96914,41.70885,44.32724,42.48265,8.34,1.67,30,20,10
44,0,0,0.3472729,4.96914,42.38101,44.87356,42.53806,8.34,1.67,30,20,10
45,0,0,0.386700017,4.75211,44.8862,45.32338,42.60691,8.34,1.67,30,20,10
46,0,0,0.386700017,4.75211,44.27764,45.42073,42.68343,8.34,1.67,30,20,10
47,0,0,0.386700017,4.75211,44.02888,44.80313,42.66283,8.34,1.67,30,20,10
48,0,0,0.386700017,4.75211,44.56206,45.09274,42.43716,8.34,1.67,30,20,10
49,0,0,0.386700017,4.75211,44.48898,44.92542,42.27046,8.34,1.67,30,20,10
50,0,0,0.3472729,4.96914,45.05161,44.73592,42.60748,8.34,1.67,30,20,10
51,0,0,0.3472729,4.96914,43.85936,44.55421,42.16601,8.34,1.67,30,20,10
52,0,0,0.3472729,4.96914,43.0885,44.1268,42.26685,8.34,1.67,30,20,10
53,0,0,0.3472729,4.96914,44.59603,44.39502,42.03328,8.34,1.67,30,20,10
54,0,0,0.3472729,4.96914,42.49698,44.18035,43.51547,8.34,1.67,30,20,10
55,0,0,0.3472729,4.96914,43.67545,44.4637,43.83363,8.34,1.67,30,20,10
56,0,0,0.386700017,4.75211,44.58582,44.92345,43.56784,8.34,1.67,30,20,10
57,0,0,0.3472729,4.96914,44.13041,44.2321,43.61253,8.34,1.67,30,20,10
58,0,0,0.386700017,4.75211,44.13261,43.89334,43.30108,8.34,1.67,30,20,10
59,0,0,0.3472729,4.96914,44.15496,43.41581,43.30622,8.34,1.67,30,20,10
60,0,0,0.3472729,4.96914,43.18630,43.62766,43.16593,8.34,1.67,30,20,10
